New head: (5,32)Removed tail: (7,35)Current head: (5,32)
New head: (5,31)Removed tail: (7,34)Current head: (5,31)
New head: (4,31)Removed tail: (7,33)Current head: (4,31)
New head: (3,31)Removed tail: (6,33)Current head: (3,31)
New head: (3,30)Removed tail: (5,33)Current head: (3,30)
New head: (3,29)Removed tail: (5,32)Current head: (3,29)
New head: (3,28)Removed tail: (5,31)Current head: (3,28)
New head: (3,27)Removed tail: (4,31)Current head: (3,27)
New head: (3,26)Removed tail: (3,31)Current head: (3,26)
New head: (3,25)Removed tail: (3,30)Current head: (3,25)
New head: (2,25)Removed tail: (3,29)Current head: (2,25)
New head: (2,24)Removed tail: (3,28)Current head: (2,24)
New head: (2,23)Removed tail: (3,27)Current head: (2,23)
New head: (2,22)Removed tail: (3,26)Current head: (2,22)
New head: (2,21)Removed tail: (3,25)Current head: (2,21)
New head: (2,20)Removed tail: (2,25)Current head: (2,20)
New head: (2,19)Removed tail: (2,24)Current head: (2,19)
New head: (2,18)Removed tail: (2,23)Current head: (2,18)
New head: (2,17)Removed tail: (2,22)Current head: (2,17)
New head: (2,16)Removed tail: (2,21)Current head: (2,16)
New head: (2,15)Removed tail: (2,20)Current head: (2,15)
New head: (2,14)Removed tail: (2,19)Current head: (2,14)
New head: (2,13)Removed tail: (2,18)Current head: (2,13)
New head: (1,13)Current head: (1,13)
New head: (0,13)Removed tail: (2,15)Current head: (0,13)
New head: (18,13)Removed tail: (2,14)Current head: (18,13)
New head: (18,14)Removed tail: (2,13)Current head: (18,14)
New head: (18,15)Removed tail: (1,13)Current head: (18,15)
New head: (18,16)Removed tail: (0,13)Current head: (18,16)
New head: (18,17)Removed tail: (18,13)Current head: (18,17)
New head: (18,18)Removed tail: (18,14)Current head: (18,18)
New head: (17,18)Removed tail: (18,15)Current head: (17,18)
New head: (16,18)Removed tail: (18,16)Current head: (16,18)
New head: (16,17)Removed tail: (18,17)Current head: (16,17)
New head: (16,16)Removed tail: (18,18)Current head: (16,16)
New head: (16,15)Removed tail: (17,18)Current head: (16,15)
New head: (16,14)Removed tail: (16,18)Current head: (16,14)
New head: (17,14)Removed tail: (16,17)Current head: (17,14)
New head: (18,14)Removed tail: (16,16)Current head: (18,14)
New head: (19,14)Removed tail: (16,15)Current head: (19,14)
New head: (20,14)Removed tail: (16,14)Current head: (20,14)
New head: (2,14)Removed tail: (17,14)Current head: (2,14)
New head: (3,14)Removed tail: (18,14)Current head: (3,14)
New head: (3,13)Removed tail: (19,14)Current head: (3,13)
New head: (3,12)Removed tail: (20,14)Current head: (3,12)
New head: (3,11)Removed tail: (2,14)Current head: (3,11)
New head: (3,10)Removed tail: (3,14)Current head: (3,10)
New head: (2,10)Removed tail: (3,13)Current head: (2,10)
New head: (2,9)Removed tail: (3,12)Current head: (2,9)
New head: (2,8)Current head: (2,8)
New head: (2,7)Removed tail: (2,10)Current head: (2,7)
New head: (2,6)Removed tail: (2,9)Current head: (2,6)
New head: (2,5)Removed tail: (2,8)Current head: (2,5)
New head: (3,5)Removed tail: (2,7)Current head: (3,5)
New head: (4,5)Removed tail: (2,6)Current head: (4,5)
New head: (5,5)Removed tail: (2,5)Current head: (5,5)
New head: (6,5)Removed tail: (3,5)Current head: (6,5)
New head: (7,5)Removed tail: (4,5)Current head: (7,5)
New head: (8,5)Removed tail: (5,5)Current head: (8,5)
New head: (9,5)Removed tail: (6,5)Current head: (9,5)
New head: (10,5)Removed tail: (7,5)Current head: (10,5)
New head: (11,5)Removed tail: (8,5)Current head: (11,5)
New head: (12,5)Removed tail: (9,5)Current head: (12,5)
New head: (13,5)Removed tail: (10,5)Current head: (13,5)
New head: (14,5)Removed tail: (11,5)Current head: (14,5)
New head: (15,5)Removed tail: (12,5)Current head: (15,5)
New head: (15,4)Removed tail: (13,5)Current head: (15,4)
New head: (15,3)Removed tail: (14,5)Current head: (15,3)
New head: (15,2)Removed tail: (15,5)Current head: (15,2)
New head: (15,1)Removed tail: (15,4)Current head: (15,1)
New head: (15,0)Removed tail: (15,3)Current head: (15,0)
New head: (15,58)Removed tail: (15,2)Current head: (15,58)
New head: (15,57)Removed tail: (15,1)Current head: (15,57)
New head: (15,56)Removed tail: (15,0)Current head: (15,56)
New head: (15,55)Removed tail: (15,58)Current head: (15,55)
New head: (16,55)Removed tail: (15,57)Current head: (16,55)
New head: (16,54)Removed tail: (15,56)Current head: (16,54)
New head: (16,53)Removed tail: (15,55)Current head: (16,53)
New head: (16,52)Removed tail: (16,55)Current head: (16,52)
New head: (16,51)Removed tail: (16,54)Current head: (16,51)
New head: (16,50)Removed tail: (16,53)Current head: (16,50)
New head: (16,49)Removed tail: (16,52)Current head: (16,49)
New head: (16,48)Removed tail: (16,51)Current head: (16,48)
New head: (16,47)Removed tail: (16,50)Current head: (16,47)
New head: (16,46)Removed tail: (16,49)Current head: (16,46)
New head: (16,45)Removed tail: (16,48)Current head: (16,45)
New head: (16,44)Removed tail: (16,47)Current head: (16,44)
New head: (16,43)Removed tail: (16,46)Current head: (16,43)
New head: (16,42)Removed tail: (16,45)Current head: (16,42)
New head: (16,41)Removed tail: (16,44)Current head: (16,41)
New head: (16,40)Removed tail: (16,43)Current head: (16,40)
New head: (16,39)Removed tail: (16,42)Current head: (16,39)
New head: (16,38)Removed tail: (16,41)Current head: (16,38)
New head: (16,37)Removed tail: (16,40)Current head: (16,37)
New head: (16,36)Removed tail: (16,39)Current head: (16,36)
New head: (16,35)Removed tail: (16,38)Current head: (16,35)
New head: (16,34)Current head: (16,34)
New head: (16,33)Removed tail: (16,37)Current head: (16,33)
New head: (16,32)Removed tail: (16,36)Current head: (16,32)
New head: (16,31)Removed tail: (16,35)Current head: (16,31)
New head: (16,30)Removed tail: (16,34)Current head: (16,30)
New head: (16,29)Removed tail: (16,33)Current head: (16,29)
New head: (15,29)Removed tail: (16,32)Current head: (15,29)
New head: (14,29)Removed tail: (16,31)Current head: (14,29)
New head: (14,28)Removed tail: (16,30)Current head: (14,28)
New head: (14,27)Removed tail: (16,29)Current head: (14,27)
New head: (14,26)Removed tail: (15,29)Current head: (14,26)
New head: (13,26)Removed tail: (14,29)Current head: (13,26)
New head: (12,26)Removed tail: (14,28)Current head: (12,26)
New head: (12,25)Removed tail: (14,27)Current head: (12,25)
New head: (12,24)Removed tail: (14,26)Current head: (12,24)
New head: (12,23)Removed tail: (13,26)Current head: (12,23)
New head: (11,23)Removed tail: (12,26)Current head: (11,23)
New head: (10,23)Removed tail: (12,25)Current head: (10,23)
New head: (10,22)Removed tail: (12,24)Current head: (10,22)
New head: (10,21)Removed tail: (12,23)Current head: (10,21)
New head: (10,20)Removed tail: (11,23)Current head: (10,20)
New head: (10,19)Removed tail: (10,23)Current head: (10,19)
New head: (10,18)Removed tail: (10,22)Current head: (10,18)
New head: (10,17)Removed tail: (10,21)Current head: (10,17)
New head: (10,16)Removed tail: (10,20)Current head: (10,16)
New head: (10,15)Removed tail: (10,19)Current head: (10,15)
New head: (10,14)Removed tail: (10,18)Current head: (10,14)
New head: (10,13)Current head: (10,13)
New head: (11,13)Removed tail: (10,15)Current head: (11,13)
New head: (12,13)Removed tail: (10,14)Current head: (12,13)
New head: (13,13)Removed tail: (10,13)Current head: (13,13)
New head: (13,14)Removed tail: (11,13)Current head: (13,14)
New head: (13,15)Removed tail: (12,13)Current head: (13,15)
New head: (13,16)Removed tail: (13,13)Current head: (13,16)
New head: (12,16)Removed tail: (13,14)Current head: (12,16)
New head: (11,16)Removed tail: (13,15)Current head: (11,16)
New head: (10,16)Removed tail: (13,16)Current head: (10,16)
New head: (9,16)Removed tail: (12,16)Current head: (9,16)
New head: (8,16)Removed tail: (11,16)Current head: (8,16)
New head: (7,16)Removed tail: (10,16)Current head: (7,16)
New head: (6,16)Removed tail: (9,16)Current head: (6,16)
New head: (5,16)Removed tail: (8,16)Current head: (5,16)
New head: (5,17)Removed tail: (7,16)Current head: (5,17)
New head: (5,18)Removed tail: (6,16)Current head: (5,18)
New head: (5,19)Removed tail: (5,16)Current head: (5,19)
New head: (5,20)Removed tail: (5,17)Current head: (5,20)
New head: (5,21)Removed tail: (5,18)Current head: (5,21)
New head: (5,22)Current head: (5,22)
New head: (5,23)Removed tail: (5,21)Current head: (5,23)
New head: (5,24)Removed tail: (5,22)Current head: (5,24)
New head: (5,25)Removed tail: (5,23)Current head: (5,25)
New head: (6,25)Removed tail: (5,24)Current head: (6,25)
New head: (7,25)Removed tail: (5,25)Current head: (7,25)
New head: (8,25)Removed tail: (6,25)Current head: (8,25)
New head: (9,25)Removed tail: (7,25)Current head: (9,25)
New head: (10,25)Removed tail: (8,25)Current head: (10,25)
New head: (10,26)Removed tail: (9,25)Current head: (10,26)
New head: (11,26)Removed tail: (10,25)Current head: (11,26)
New head: (12,26)Removed tail: (10,26)Current head: (12,26)
New head: (13,26)Removed tail: (11,26)Current head: (13,26)
New head: (14,26)Removed tail: (12,26)Current head: (14,26)
New head: (14,27)Removed tail: (13,26)Current head: (14,27)
New head: (14,28)Removed tail: (14,26)Current head: (14,28)
New head: (14,29)Removed tail: (14,27)Current head: (14,29)
New head: (13,29)Removed tail: (14,28)Current head: (13,29)
New head: (13,28)Removed tail: (14,29)Current head: (13,28)
New head: (13,27)Removed tail: (13,29)Current head: (13,27)
New head: (13,26)Removed tail: (13,28)Current head: (13,26)
New head: (12,26)Removed tail: (13,27)Current head: (12,26)
New head: (11,26)Removed tail: (13,26)Current head: (11,26)
New head: (11,27)Removed tail: (12,26)Current head: (11,27)
New head: (11,28)Removed tail: (11,26)Current head: (11,28)
New head: (11,29)Removed tail: (11,27)Current head: (11,29)
New head: (11,30)Removed tail: (11,28)Current head: (11,30)
New head: (11,29)Removed tail: (11,29)Current head: (11,29)
New head: (11,28)Removed tail: (11,30)Current head: (11,28)
New head: (12,28)Current head: (12,28)
New head: (13,28)Removed tail: (11,29)Current head: (13,28)
New head: (14,28)Removed tail: (11,28)Current head: (14,28)
New head: (15,28)Removed tail: (12,28)Current head: (15,28)
New head: (16,28)Removed tail: (13,28)Current head: (16,28)
New head: (16,29)Removed tail: (14,28)Current head: (16,29)
New head: (16,30)Removed tail: (15,28)Current head: (16,30)
New head: (15,30)Removed tail: (16,28)Current head: (15,30)
New head: (14,30)Removed tail: (16,29)Current head: (14,30)
New head: (13,30)Removed tail: (16,30)Current head: (13,30)
New head: (12,30)Removed tail: (15,30)Current head: (12,30)
New head: (11,30)Removed tail: (14,30)Current head: (11,30)
New head: (10,30)Removed tail: (13,30)Current head: (10,30)
New head: (9,30)Removed tail: (12,30)Current head: (9,30)
New head: (8,30)Removed tail: (11,30)Current head: (8,30)
New head: (8,31)Removed tail: (10,30)Current head: (8,31)
New head: (8,32)Removed tail: (9,30)Current head: (8,32)
New head: (8,33)Removed tail: (8,30)Current head: (8,33)
New head: (8,34)Current head: (8,34)
New head: (8,35)Removed tail: (8,31)Current head: (8,35)
New head: (8,36)Removed tail: (8,32)Current head: (8,36)
New head: (8,37)Removed tail: (8,33)Current head: (8,37)
New head: (8,38)Removed tail: (8,34)Current head: (8,38)
New head: (9,38)Removed tail: (8,35)Current head: (9,38)
New head: (10,38)Removed tail: (8,36)Current head: (10,38)
New head: (10,39)Removed tail: (8,37)Current head: (10,39)
New head: (10,40)Removed tail: (8,38)Current head: (10,40)
New head: (10,41)Removed tail: (9,38)Current head: (10,41)
New head: (11,41)Removed tail: (10,38)Current head: (11,41)
New head: (12,41)Removed tail: (10,39)Current head: (12,41)
New head: (13,41)Removed tail: (10,40)Current head: (13,41)
New head: (13,42)Removed tail: (10,41)Current head: (13,42)
New head: (13,43)Removed tail: (11,41)Current head: (13,43)
New head: (13,44)Removed tail: (12,41)Current head: (13,44)
New head: (14,44)Removed tail: (13,41)Current head: (14,44)
New head: (15,44)Removed tail: (13,42)Current head: (15,44)
New head: (15,45)Removed tail: (13,43)Current head: (15,45)
New head: (15,46)Removed tail: (13,44)Current head: (15,46)
New head: (15,47)Removed tail: (14,44)Current head: (15,47)
New head: (14,47)Removed tail: (15,44)Current head: (14,47)
New head: (13,47)Removed tail: (15,45)Current head: (13,47)
New head: (13,48)Removed tail: (15,46)Current head: (13,48)
New head: (13,49)Removed tail: (15,47)Current head: (13,49)
New head: (13,50)Removed tail: (14,47)Current head: (13,50)
New head: (13,51)Removed tail: (13,47)Current head: (13,51)
New head: (13,52)Removed tail: (13,48)Current head: (13,52)
New head: (14,52)Removed tail: (13,49)Current head: (14,52)
New head: (14,51)Removed tail: (13,50)Current head: (14,51)
New head: (14,50)Removed tail: (13,51)Current head: (14,50)
New head: (14,49)Removed tail: (13,52)Current head: (14,49)
New head: (14,48)Current head: (14,48)
New head: (14,47)Removed tail: (14,52)Current head: (14,47)
New head: (14,46)Removed tail: (14,51)Current head: (14,46)
New head: (14,45)Removed tail: (14,50)Current head: (14,45)
New head: (14,44)Removed tail: (14,49)Current head: (14,44)
New head: (13,44)Removed tail: (14,48)Current head: (13,44)
New head: (12,44)Removed tail: (14,47)Current head: (12,44)
New head: (11,44)Removed tail: (14,46)Current head: (11,44)
New head: (10,44)Removed tail: (14,45)Current head: (10,44)
New head: (9,44)Removed tail: (14,44)Current head: (9,44)
New head: (8,44)Current head: (8,44)
New head: (7,44)Removed tail: (11,44)Current head: (7,44)
New head: (7,45)Removed tail: (10,44)Current head: (7,45)
New head: (7,46)Removed tail: (9,44)Current head: (7,46)
New head: (7,47)Removed tail: (8,44)Current head: (7,47)
New head: (8,47)Removed tail: (7,44)Current head: (8,47)
New head: (9,47)Removed tail: (7,45)Current head: (9,47)
New head: (9,46)Removed tail: (7,46)Current head: (9,46)
New head: (9,45)Removed tail: (7,47)Current head: (9,45)
New head: (9,44)Removed tail: (8,47)Current head: (9,44)
New head: (9,43)Removed tail: (9,47)Current head: (9,43)
New head: (8,43)Removed tail: (9,46)Current head: (8,43)
New head: (7,43)Removed tail: (9,45)Current head: (7,43)
New head: (6,43)Removed tail: (9,44)Current head: (6,43)
New head: (5,43)Removed tail: (9,43)Current head: (5,43)
New head: (5,42)Removed tail: (8,43)Current head: (5,42)
New head: (5,41)Removed tail: (7,43)Current head: (5,41)
New head: (5,40)Removed tail: (6,43)Current head: (5,40)
New head: (5,39)Removed tail: (5,43)Current head: (5,39)
New head: (5,38)Removed tail: (5,42)Current head: (5,38)
New head: (5,37)Removed tail: (5,41)Current head: (5,37)
New head: (5,36)Removed tail: (5,40)Current head: (5,36)
New head: (5,35)Removed tail: (5,39)Current head: (5,35)
New head: (5,34)Removed tail: (5,38)Current head: (5,34)
New head: (5,33)Removed tail: (5,37)Current head: (5,33)
New head: (5,32)Removed tail: (5,36)Current head: (5,32)
New head: (5,31)Removed tail: (5,35)Current head: (5,31)
New head: (5,30)Removed tail: (5,34)Current head: (5,30)
New head: (5,29)Current head: (5,29)
New head: (5,28)Removed tail: (5,33)Current head: (5,28)
New head: (6,28)Removed tail: (5,32)Current head: (6,28)
New head: (7,28)Removed tail: (5,31)Current head: (7,28)
New head: (7,29)Removed tail: (5,30)Current head: (7,29)
New head: (7,30)Removed tail: (5,29)Current head: (7,30)
New head: (7,31)Removed tail: (5,28)Current head: (7,31)
New head: (7,32)Removed tail: (6,28)Current head: (7,32)
New head: (7,33)Removed tail: (7,28)Current head: (7,33)
New head: (7,34)Removed tail: (7,29)Current head: (7,34)
New head: (7,35)Removed tail: (7,30)Current head: (7,35)
New head: (7,36)Removed tail: (7,31)Current head: (7,36)
New head: (7,37)Removed tail: (7,32)Current head: (7,37)
New head: (7,38)Removed tail: (7,33)Current head: (7,38)
New head: (7,39)Removed tail: (7,34)Current head: (7,39)
New head: (7,40)Removed tail: (7,35)Current head: (7,40)
New head: (7,41)Removed tail: (7,36)Current head: (7,41)
New head: (7,42)Removed tail: (7,37)Current head: (7,42)
New head: (7,43)Removed tail: (7,38)Current head: (7,43)
New head: (7,44)Removed tail: (7,39)Current head: (7,44)
New head: (7,45)Removed tail: (7,40)Current head: (7,45)
New head: (7,46)Removed tail: (7,41)Current head: (7,46)
New head: (7,47)Removed tail: (7,42)Current head: (7,47)
New head: (7,48)Removed tail: (7,43)Current head: (7,48)
New head: (7,49)Removed tail: (7,44)Current head: (7,49)
New head: (7,50)Current head: (7,50)
New head: (7,51)Removed tail: (7,47)Current head: (7,51)
New head: (8,51)Removed tail: (7,48)Current head: (8,51)
New head: (9,51)Removed tail: (7,49)Current head: (9,51)
New head: (9,50)Removed tail: (7,50)Current head: (9,50)
New head: (9,49)Removed tail: (7,51)Current head: (9,49)
New head: (9,48)Removed tail: (8,51)Current head: (9,48)
New head: (8,48)Removed tail: (9,51)Current head: (8,48)
New head: (7,48)Removed tail: (9,50)Current head: (7,48)
New head: (6,48)Removed tail: (9,49)Current head: (6,48)
New head: (5,48)Removed tail: (9,48)Current head: (5,48)
New head: (4,48)Removed tail: (8,48)Current head: (4,48)
New head: (3,48)Removed tail: (7,48)Current head: (3,48)
New head: (2,48)Current head: (2,48)
New head: (2,49)Removed tail: (6,48)Current head: (2,49)
New head: (2,50)Removed tail: (5,48)Current head: (2,50)
New head: (2,51)Removed tail: (4,48)Current head: (2,51)
New head: (2,52)Removed tail: (3,48)Current head: (2,52)
New head: (2,53)Removed tail: (2,48)Current head: (2,53)
New head: (2,54)Removed tail: (2,49)Current head: (2,54)
New head: (2,55)Removed tail: (2,50)Current head: (2,55)
New head: (2,56)Removed tail: (2,51)Current head: (2,56)
New head: (2,57)Current head: (2,57)
New head: (2,58)Removed tail: (2,54)Current head: (2,58)
New head: (2,59)Removed tail: (2,55)Current head: (2,59)
New head: (2,60)Removed tail: (2,56)Current head: (2,60)
New head: (2,2)Removed tail: (2,57)Current head: (2,2)
New head: (2,3)Removed tail: (2,58)Current head: (2,3)
New head: (2,4)Removed tail: (2,59)Current head: (2,4)
New head: (2,5)Removed tail: (2,60)Current head: (2,5)
New head: (2,6)Removed tail: (2,2)Current head: (2,6)
New head: (2,7)Removed tail: (2,3)Current head: (2,7)
New head: (2,8)Removed tail: (2,4)Current head: (2,8)
New head: (2,9)Removed tail: (2,5)Current head: (2,9)
New head: (2,10)Removed tail: (2,6)Current head: (2,10)
New head: (2,11)Removed tail: (2,7)Current head: (2,11)
New head: (2,12)Removed tail: (2,8)Current head: (2,12)
New head: (2,13)Removed tail: (2,9)Current head: (2,13)
New head: (2,14)Removed tail: (2,10)Current head: (2,14)
New head: (2,15)Removed tail: (2,11)Current head: (2,15)
New head: (2,16)Removed tail: (2,12)Current head: (2,16)
New head: (2,17)Removed tail: (2,13)Current head: (2,17)
New head: (1,17)Current head: (1,17)
New head: (0,17)Removed tail: (2,14)Current head: (0,17)
New head: (18,17)Removed tail: (2,15)Current head: (18,17)
New head: (17,17)Removed tail: (2,16)Current head: (17,17)
New head: (16,17)Removed tail: (2,17)Current head: (16,17)
New head: (15,17)Removed tail: (1,17)Current head: (15,17)
New head: (14,17)Removed tail: (0,17)Current head: (14,17)
New head: (14,18)Removed tail: (18,17)Current head: (14,18)
New head: (14,19)Removed tail: (17,17)Current head: (14,19)
New head: (14,20)Removed tail: (16,17)Current head: (14,20)
New head: (14,21)Removed tail: (15,17)Current head: (14,21)
New head: (14,22)Removed tail: (14,17)Current head: (14,22)
New head: (14,23)Removed tail: (14,18)Current head: (14,23)
New head: (14,24)Removed tail: (14,19)Current head: (14,24)
New head: (15,24)Removed tail: (14,20)Current head: (15,24)
New head: (16,24)Removed tail: (14,21)Current head: (16,24)
New head: (16,25)Removed tail: (14,22)Current head: (16,25)
New head: (16,26)Removed tail: (14,23)Current head: (16,26)
New head: (16,27)Removed tail: (14,24)Current head: (16,27)
New head: (16,28)Removed tail: (15,24)Current head: (16,28)
New head: (16,29)Removed tail: (16,24)Current head: (16,29)
New head: (16,30)Removed tail: (16,25)Current head: (16,30)
New head: (16,31)Removed tail: (16,26)Current head: (16,31)
New head: (16,32)Removed tail: (16,27)Current head: (16,32)
New head: (16,33)Removed tail: (16,28)Current head: (16,33)
New head: (16,34)Removed tail: (16,29)Current head: (16,34)
New head: (16,35)Removed tail: (16,30)Current head: (16,35)
New head: (16,36)Removed tail: (16,31)Current head: (16,36)
New head: (16,37)Removed tail: (16,32)Current head: (16,37)
New head: (16,38)Removed tail: (16,33)Current head: (16,38)
New head: (17,38)Removed tail: (16,34)Current head: (17,38)
New head: (18,38)Removed tail: (16,35)Current head: (18,38)
New head: (19,38)Current head: (19,38)
New head: (20,38)Removed tail: (16,36)Current head: (20,38)
New head: (2,38)Removed tail: (16,37)Current head: (2,38)
New head: (3,38)Removed tail: (16,38)Current head: (3,38)
New head: (4,38)Removed tail: (17,38)Current head: (4,38)
New head: (5,38)Removed tail: (18,38)Current head: (5,38)
New head: (6,38)Removed tail: (19,38)Current head: (6,38)
New head: (7,38)Removed tail: (20,38)Current head: (7,38)
New head: (8,38)Removed tail: (2,38)Current head: (8,38)
New head: (9,38)Removed tail: (3,38)Current head: (9,38)
New head: (10,38)Removed tail: (4,38)Current head: (10,38)
New head: (11,38)Removed tail: (5,38)Current head: (11,38)
New head: (12,38)Removed tail: (6,38)Current head: (12,38)
New head: (13,38)Removed tail: (7,38)Current head: (13,38)
New head: (14,38)Removed tail: (8,38)Current head: (14,38)
New head: (15,38)Removed tail: (9,38)Current head: (15,38)
New head: (15,37)Removed tail: (10,38)Current head: (15,37)
New head: (15,36)Removed tail: (11,38)Current head: (15,36)
New head: (15,35)Removed tail: (12,38)Current head: (15,35)
New head: (15,34)Removed tail: (13,38)Current head: (15,34)
New head: (15,33)Removed tail: (14,38)Current head: (15,33)
New head: (15,32)Removed tail: (15,38)Current head: (15,32)
New head: (15,31)Removed tail: (15,37)Current head: (15,31)
New head: (15,30)Removed tail: (15,36)Current head: (15,30)
New head: (15,29)Removed tail: (15,35)Current head: (15,29)
New head: (15,28)Removed tail: (15,34)Current head: (15,28)
New head: (15,27)Removed tail: (15,33)Current head: (15,27)
New head: (15,26)Removed tail: (15,32)Current head: (15,26)
New head: (15,25)Removed tail: (15,31)Current head: (15,25)
New head: (15,24)Removed tail: (15,30)Current head: (15,24)
New head: (15,23)Removed tail: (15,29)Current head: (15,23)
New head: (15,22)Removed tail: (15,28)Current head: (15,22)
New head: (15,21)Removed tail: (15,27)Current head: (15,21)
New head: (15,20)Removed tail: (15,26)Current head: (15,20)
New head: (15,19)Removed tail: (15,25)Current head: (15,19)
New head: (15,18)Removed tail: (15,24)Current head: (15,18)
New head: (15,17)Removed tail: (15,23)Current head: (15,17)
New head: (15,16)Removed tail: (15,22)Current head: (15,16)
New head: (15,15)Removed tail: (15,21)Current head: (15,15)
New head: (15,14)Removed tail: (15,20)Current head: (15,14)
New head: (15,13)Removed tail: (15,19)Current head: (15,13)
New head: (15,12)Removed tail: (15,18)Current head: (15,12)
New head: (15,11)Removed tail: (15,17)Current head: (15,11)
New head: (15,10)Removed tail: (15,16)Current head: (15,10)
New head: (15,9)Removed tail: (15,15)Current head: (15,9)
New head: (15,8)Removed tail: (15,14)Current head: (15,8)
New head: (15,7)Removed tail: (15,13)Current head: (15,7)
New head: (15,6)Removed tail: (15,12)Current head: (15,6)
New head: (15,5)Removed tail: (15,11)Current head: (15,5)
Finished Excecution
